preprocessedSmiles;Molecule ChEMBL ID;y_true_label
Cc1cc(C(Cc2ccc(CCCc3nc(-c4ccccc4)oc3C)cc2)C(=O)O)on1;CHEMBL603538;0
O=C(NS(=O)(=O)c1ccc(Cl)s1)c1cc2ccccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL447538;1
O=C(NS(=O)(=O)c1ccc2ccccc2c1)c1cc2ccccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL222026;1
N=C(N)NCCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O;CHEMBL477417;0
C=CCn1cc([N+](=O)[O-])sc1=NC(=O)C(C)(C)C;CHEMBL455856;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(Cl)c3)cc12;CHEMBL3735987;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc(C(C)C)c3)cc12;CHEMBL3735503;1
COc1cccc(C(=O)COc2ccc(Cc3sc(=O)[nH]c3O)cc2)c1;CHEMBL4291468;0
COc1cc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)ccc1O;CHEMBL4434731;1
CCC(=Cc1cc(OCc2ccc3nc(C(F)(F)F)cc(OC)c3c2)ccc1OCc1ccc(F)cc1)C(=O)O;CHEMBL4579845;0
CCCCCS(=O)(=O)NC(=O)C=Cc1cc(OC(C)C)nn1Cc1ccc(C(F)(F)F)cc1Cl;CHEMBL1933841;1
Cc1c(-c2ccc(Cl)cc2)cccc1N(CC1CC1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760408;0
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760411;0
CCCCN(c1cc(-c2ccc(Cl)cc2)cc(C(F)(F)F)c1)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760413;0
CCCCN(c1cccc(-c2ccc(OC(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760005;0
COc1ccc2c(-n3c(=O)n(Cc4cc(OC(C)C(=O)O)ccc4Cl)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1946953;1
COc1ccc2c(-n3c(=O)n(Cc4cc(OC(C)C(=O)O)ccc4Cl)c4ccccc43)noc2c1;CHEMBL1947146;1
CCCCNC(=O)NS(=O)(=O)c1ccc(NCC(=O)N2CC(=O)Nc3ccccc32)cc1;CHEMBL3941555;0
CCCCN(c1c(C)cc(C)c(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760420;0
CCCCN(c1cccc(-c2ccc(C(F)(F)F)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760424;0
CCCCN(c1cccc(-c2ccc(C(F)(F)F)cc2)c1Cl)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(C)c1C;CHEMBL1760428;0
CCc1ccc(-c2nc3cc(NC(=O)c4cc(C#N)ccc4Cl)ccc3o2)cc1;CHEMBL5173312;1
C=C1C(=O)OC2CC(C)C3(O)CCC(C)(CC(OC(=O)C(C)C)C12)O3;CHEMBL464453;0
CCOC(=O)N1CC(CCc2cccc(OCCc3nc(-c4ccccc4)oc3C)c2)C(C(=O)O)C1;CHEMBL3398455;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccc(C(F)(F)F)cc3)oc2C)c1)C(=O)O;CHEMBL213675;1
O=S(=O)(Nc1cc(-c2cccs2)nn1-c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1;CHEMBL208472;1
Cc1ccccc1S(=O)(=O)NC(=O)c1cc2ccccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL220537;1
COc1ccc(-c2c(C(=O)NS(=O)(=O)c3cccc(C(F)(F)F)c3)n(Cc3cccc(C(F)(F)F)c3)c3ccccc23)cc1;CHEMBL267881;1
COc1cccc(-c2nc(CCOc3cccc(CC4C(=O)N(c5ccc(C(C)(C)C)cc5)C4C(=O)O)c3)c(C)o2)c1;CHEMBL404646;1
CCCc1c(OCCCOc2ccc3c(ccn3CC(=O)O)c2)ccc2cc(C(=O)c3ccccc3)ccc12;CHEMBL201880;1
Cc1cc(Oc2cccc(CNC(=O)c3[nH]c4ccc(Cl)cc4c3C)c2)ccc1CCC(=O)O;CHEMBL235143;1
CCCc1cc(C(=O)c2ccc(F)cc2)ccc1OCCCOc1cccc2c1ccn2CC(=O)O;CHEMBL201653;0
O=C(O)Cn1ccc2cc(OCCCOc3ccc(C(=O)c4ccc(F)cc4)cc3)ccc21;CHEMBL202240;1
CCCCCCC(Sc1nc(Cl)cc(Nc2ccc3ncccc3c2)n1)C(=O)O;CHEMBL459721;0
Cc1ccc(COc2ccccc2C=C2SC(=S)N(CCC(=O)O)C2=O)cc1;CHEMBL1090443;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(c3cccc(C(C)C)c3)C(F)(F)F)cc12;CHEMBL3736263;1
O=C1CN(C(=O)CNc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)c2ccccc2N1;CHEMBL3977442;0
COc1ccc2c(-n3c(=O)n(Cc4ccccc4C4(C)OC(=O)NC4=O)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1947138;0
CCCc1cc(C(=O)c2ccc(F)cc2)ccc1OCCCOc1ccc2ccn(CC(=O)O)c2c1;CHEMBL202140;0
COC(=O)c1ccc(OCc2oc(-c3cccc(OC)c3)nc2C)cc1;CHEMBL4211975;0
Cc1ccc(-n2c(SCC(=O)Nc3ccc(S(=O)(=O)NC(=O)Nc4ccccc4)cc3)nc3ccccc3c2=O)cc1;CHEMBL4072706;1
COC(=O)c1cccc(OCc2oc(-c3ccccc3OC)nc2C)c1;CHEMBL4202476;0
O=S(=O)(NCCc1ccc(S(=O)(=O)NC(=S)Nc2ccc(Cl)cc2)cc1)c1ccc(Cl)cc1;CHEMBL465747;0
COc1ccc(NC(=S)NS(=O)(=O)c2ccc(CCNS(=O)(=O)c3ccc(Cl)cc3)cc2)cc1;CHEMBL465748;0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(-c2nn(-c3ccccc3)nc2CC(=O)O)c1;CHEMBL491750;1
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cc2ccccc2n1Cc1cc(Cl)ccc1Cl;CHEMBL374705;1
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O;CHEMBL209749;1
Cc1oc(-c2ccc(Oc3ccccc3)cc2)nc1CCOc1ccc(CCC(=O)O)c(CNC(=O)OC(C)C)c1;CHEMBL373685;1
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cc2cc(Cl)ccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL218230;1
O=C(NS(=O)(=O)c1ccc(F)cc1)c1cc2ccccc2n1Cc1cccc(C(F)(F)F)c1;CHEMBL218175;1
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3sc(-c4ccc(Cl)cc4)nc3C)c2)cc1;CHEMBL1090212;0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(N5CCOCC5)cc4)oc3C)c2)cc1;CHEMBL1089970;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc([N+](=O)[O-])c3)cc12;CHEMBL3695843;1
CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1;CHEMBL2331786;1
CCc1cc(Oc2cc(F)cc(C(C)NC(=O)c3sc4ccc(Cl)cc4c3C)c2)ccc1CCC(=O)O;CHEMBL401236;1
CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3Cl)cc2O1;CHEMBL326873;1
O=C(CCCC(=O)NN=Cc1cccc2ccccc12)NN=Cc1ccc2ccccc2c1;CHEMBL4876787;0
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)CCC(C)(C(=O)O)O2;CHEMBL114286;0
CCCc1cc(Oc2ccc(S(C)(=O)=O)cc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1;CHEMBL52633;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CCC(=O)O)c2c1CCN(C(=O)OCC(C)C)C2;CHEMBL446365;1
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc(-c2sc(=O)[nH]c2O)cc1CCC;CHEMBL50143;1
COc1cc(C2NC(=O)N=C(C)C2C(=O)O)ccc1OCCOc1cc(C)nc2ccccc12;CHEMBL230670;1
CC1=NC(=O)NC(c2ccc(OCCCn3ccc4cccnc43)cc2)C1C(=O)O;CHEMBL394605;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(C(C)C)cc3)cc12;CHEMBL3735674;1
COC(Cc1ccc(OCCCOc2ccc(-c3ccccc3)cc2)cc1)C(=O)O;CHEMBL182884;1
COC(=O)Cc1ccc(OCc2oc(-c3ccccc3OC)nc2C)cc1;CHEMBL4210210;0
CC(C)(C)c1ccc(-n2c(C(=O)O)c(Oc3cccc(O)c3)c3ccccc32)cc1;CHEMBL426294;1
CCCc1cc2c(=O)n(C3CCCCC3)oc2c(CCC)c1OC(C(=O)O)c1ccc(C(C)C)cc1;CHEMBL190169;1
CCCc1c(Oc2c(C)n(-c3noc4cc(Cl)ccc34)c3ccc(OC(F)(F)F)cc23)cccc1OC(C)C(=O)O;CHEMBL370074;1
CCCCN(c1cccc(-c2ccc(Cl)cc2)c1C)S(=O)(=O)c1ccc(OC(C)C(=O)O)c(F)c1F;CHEMBL1760403;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3cccc(S(C)(=O)=O)c3)cc12;CHEMBL3695763;1
[C-]#[N+]c1ccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1;CHEMBL3695767;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(S(C)(=O)=O)cc3)cc12;CHEMBL3695769;1
O=C(O)CCc1ccc(CNC(=O)c2cccc(CNC(=O)c3ccccc3)c2)cc1;CHEMBL2403509;0
Cc1c(C)n(Cc2cccc(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678118;1
Cc1c(C)n(Cc2cccc(OC(C)C(=O)O)c2Cl)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678143;1
Cc1c(C)n(Cc2ccc(F)c(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678160;1
COc1ccc(Cn2c(C)c(C)c3cc(C(=O)NC(C)c4cccc(C(C)C)c4)ccc32)cc1OC(C)C(=O)O;CHEMBL3678163;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccc3[N+](=O)[O-])cc12;CHEMBL3695852;1
COc1ccc(CNC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)c(OC)c1;CHEMBL3695777;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(CC(C)C)c3cccc(C(C)C)c3)cc12;CHEMBL3695878;0
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3ccncc3)cc12;CHEMBL3695890;1
CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Br)cc2OC(F)(F)F)ccc1Oc1cncc(Cl)c1;CHEMBL2331774;1
COc1ccc2c(-n3c(=O)n(Cc4ccc(C5(C)OC(=O)NC5=O)cc4)c4cc(C(F)(F)F)ccc43)noc2c1;CHEMBL1947139;0
Cc1ccc(Cn2nc(CCCc3ccc(OC(C)(C)C(=O)O)cc3)n(CCO)c2=O)cc1;CHEMBL148774;0
O=S(=O)(Nc1cc(Cl)c(Oc2cncc(Cl)c2)c(Cl)c1)c1ccc(Cl)cc1Cl;CHEMBL2331772;1
COc1ccc2c(c1)c(Cc1cccc(C(=O)O)c1)c(C)n2C(=O)c1ccc(Cl)cc1;CHEMBL181219;1
CCC(NC(=O)c1ccc2c(ccn2Cc2ccc(Cl)nc2)c1)c1ccccc1;CHEMBL3678106;1
CCc1cc(OCCC(C)Oc2ccc(Cl)cc2Oc2ccccc2)ccc1CCC(=O)O;CHEMBL215701;1
Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O;CHEMBL38943;0
CC(=O)c1cncc(Oc2c(Cl)cc(NS(=O)(=O)c3ccc(Cl)cc3Cl)cc2Cl)c1;CHEMBL2338482;1
O=S(=O)(Nc1ccc(Oc2cnc3ccccc3c2)c(Cl)c1)c1ccc(Cl)cc1Cl;CHEMBL2338472;1
COc1ccc2c(-n3c(=O)n(Cc4cc(C5(C)OC(=O)NC5=O)ccc4Cl)c4ccccc43)noc2c1;CHEMBL1947147;1
Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2ccccc2)cc1;CHEMBL477318;0
CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1;CHEMBL2331781;1
O=C(O)c1ccc(-c2nc(C(=O)c3c(F)cccc3Cl)n3c2CCCC3)c(F)c1;CHEMBL3596272;0
COc1c(OC)c(O)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC;CHEMBL476121;0
COc1ccc2c(Oc3cccc(C(F)(F)F)c3)c(C(=O)O)n(-c3ccc(C(C)(C)C)cc3)c2n1;CHEMBL372091;1
CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O;CHEMBL282686;1
CC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)cc(Cl)c1Oc1cncc(Cl)c1;CHEMBL2331773;1
O=C(O)Cn1ccc2c(OCCCOc3ccc(C(=O)c4ccc(F)cc4)cc3)cccc21;CHEMBL200984;0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2c(C(=O)O)nnn2-c2ccccc2)c1;CHEMBL514173;1
O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3c(O)cccc3C2)c1;CHEMBL484466;0
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cc2ccccc2n1C(=O)c1cccc(C(F)(F)F)c1;CHEMBL435317;0
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cc2ccccc2n1Cc1cccc(OC(F)(F)F)c1;CHEMBL222165;1
O=C(NS(=O)(=O)c1ccc(C(F)(F)F)cc1)c1cc2ccccc2n1Cc1ccc(C(F)(F)F)cc1;CHEMBL374363;1
CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(C(F)(F)F)noc12;CHEMBL23296;1
COc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cc1F;CHEMBL5179281;1
CCc1ccc(-c2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3n2C)cc1;CHEMBL5199152;1
COc1ccc(Cn2c(C)c(C)c3cc(C(=O)NC(C)c4cccc(C5CC5)c4)ccc32)cc1OC(C)C(=O)O;CHEMBL3678157;1
CCC(NC(=O)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1)c1ccccc1;CHEMBL3678086;1
Cc1c(C)n(Cc2cccc(OCC(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678111;1
Cc1c(C)n(Cc2cccc(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678117;1
COc1ccccc1OCC(O)CNc1ccc(Cl)cc1C(=O)c1ccccc1;CHEMBL4851842;0
CCCc1cc(Oc2ccccc2)ccc1OCCCOc1ccc2c(c1)CCC(C(=O)O)O2;CHEMBL109731;0
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCC3CCCCC3)cc12;CHEMBL3695819;1
Cc1ccc(C(C)NC(=O)c2ccc3c(c2)c(C)c(C)n3Cc2ccc(-c3ccccc3C(=O)O)cc2)cc1;CHEMBL3735470;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(c3cccc(C(C)C)c3)C(C)C)cc12;CHEMBL3734773;1
O=Cc1ccc(OS(=O)(=O)C=Cc2ccccc2)cc1;CHEMBL471830;0
O=C(NS(=O)(=O)c1cccc(C(F)(F)F)c1)c1cc2ccccc2n1Cc1ccc(C(F)(F)F)cc1;CHEMBL218122;1
O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCc3ccc(F)cc3C2)c1;CHEMBL498608;0
COc1ccc2c(ccn2S(=O)(=O)c2cccc(C(=O)Nc3ccc(Cl)cc3C(=O)O)c2)c1;CHEMBL497789;0
Cc1oc(-c2ccccc2)nc1CCOc1cccc(Cc2cn(-c3ccccc3)cc2C(=O)O)c1;CHEMBL474157;1
CCNC(=O)c1cc(NS(=O)(=O)c2ccc(Cl)c(Cl)c2)ccc1Oc1cncc(Cl)c1;CHEMBL2331775;1
O=S(=O)(Nc1ccc(Oc2cncc(Cl)c2)cc1)c1ccc(Cl)cc1Cl;CHEMBL2338488;0
Cc1cc(NS(=O)(=O)c2ccc(Cl)cc2Cl)ccc1Oc1cncc(Cl)c1;CHEMBL2338485;0
CCNC(=O)c1cc(NS(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1Oc1cncc(Cl)c1;CHEMBL2331787;1
Cc1oc(-c2ccccc2)nc1CCNc1ccc(CC(C(=O)O)n2cccc2)cc1;CHEMBL477323;0
Cc1oc(-c2ccccc2)nc1CCCc1ccc(CC(C(=O)O)c2cccnc2)cc1;CHEMBL515181;0
COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC;CHEMBL13045;1
CC1CCC(NC(=O)NS(=O)(=O)c2ccc(CCNS(=O)(=O)c3ccccc3)cc2)CC1;CHEMBL491324;0
O=C(Nc1ccc2oc(-c3cccc(Cl)c3)nc2c1)c1cc([N+](=O)[O-])ccc1Cl;CHEMBL5174641;1
CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)cn1;CHEMBL5206512;1
CCc1ccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3n2C)cc1;CHEMBL5183657;1
O=C(Nc1ccc2nc(-c3ccccc3)cn2c1)c1cc([N+](=O)[O-])ccc1Cl;CHEMBL5201278;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cc(C(F)(F)F)ccc3C(F)(F)F)cc12;CHEMBL3695894;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cccc(C(F)(F)F)c3Cl)cc12;CHEMBL3699376;1
O=C(NCc1ccccc1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1;CHEMBL3678087;1
O=C(NC1CC1c1ccccc1)c1ccc2c(ccn2Cc2ccc(F)cc2F)c1;CHEMBL3678096;0
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2ccsc2)cc1O;CHEMBL2031957;1
O=C(CNC(=O)Nc1ccc(NC(=O)NCC(=O)Nc2ccc(C3=NCCN3)cc2)cc1)Nc1ccc(C2=NCCN2)cc1;CHEMBL4858300;0
O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2cc[nH]c2)cc1F;CHEMBL5177875;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1;CHEMBL107367;1
Cc1c(C)n(Cc2cccc(OCC(=O)O)c2)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678113;1
CCC(NC(=O)c1ccc2c(ccn2S(=O)(=O)c2ccc(C)cc2)c1)c1ccccc1;CHEMBL3678104;1
CCCCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1cccc(C(C)C)c1;CHEMBL3736501;1
Cc1oc(-c2ccc(-c3ccccc3)cc2)nc1CCOc1ccc(OC(C)(C)C(=O)O)cc1;CHEMBL25259;1
Cn1c(CCCc2ccc(OC(C)(C)C(=O)O)cc2)nn(Cc2ccc(C(C)(C)C)cc2)c1=O;CHEMBL148639;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NC(C)c3cccc(Cl)c3)cc12;CHEMBL3695895;1
CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccccc1-c1ccc(C(=O)O)cc1)c1ccccc1;CHEMBL3695913;1
CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C(=O)O)cc1)c1cccc(C(C)C)c1;CHEMBL3695916;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccc(Cl)c(Cl)c3)cc12;CHEMBL3699366;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC3COc4ccccc4C3)cc12;CHEMBL3699442;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3ccccc3Br)cc12;CHEMBL3699398;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cc(C4CC4)ccn3)cc12;CHEMBL3699409;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cc(C(F)(F)F)ccc3Cl)cc12;CHEMBL3699429;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(O)=NO)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3699439;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)NS(C)(=O)=O)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3699440;1
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC2CN(C(=O)Oc3ccccc3)CC2C(=O)O)cc1;CHEMBL3398443;1
CCCCCCCc1oc2cc(O)ccc2c(=O)c1-c1ccc(O)cc1;CHEMBL3357979;0
CC(C)N(Cc1ccc(CCC(=O)O)cc1)C(=O)c1cccc(CNC(=O)c2ccccc2)c1;CHEMBL2403499;0
CCOc1ccc(-c2ccc(CCCc3nn(-c4ccc(C(F)(F)F)cc4)c(=O)n3-c3ccccc3F)cc2)cc1CC(=O)O;CHEMBL4449687;0
CCCCc1nc(C(C)C)c(CC(=O)OCC)c(=O)n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1;CHEMBL4546437;1
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2ccc(O)cc2)cc1O;CHEMBL2031955;1
Cc1cccc(-c2nc3cc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)ccc3o2)c1;CHEMBL5186962;0
Cc1ccc(-n2nc3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3n2)cc1;CHEMBL5204936;1
Cc1c(C)n(Cc2cccc(C3(C(=O)O)CC3)c2)c2ccc(C(=O)NC(C)c3cccc(C4CC4)c3)cc12;CHEMBL3678161;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccccn3)cc12;CHEMBL4568299;1
Cc1c(C)n(Cc2cccc(C(F)(F)F)c2)c2ccc(C(=O)NCc3ccccn3)cc12;CHEMBL4513559;1
COc1cc(C(F)(F)F)nc2ccc(COc3ccc(OCC4CCN(C)CC4)c(C=C(CCC4CC4)C(=O)O)c3)cc12;CHEMBL4546295;0
O=C(O)Cn1c(SCCOc2ccc3ccccc3c2)nc2ccccc21;CHEMBL2048021;0
CCOC(Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O;CHEMBL24038;1
Cc1c(C)n(Cc2ccc(Cl)c(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3ccc(C(C)(C)C)cc3)cc12;CHEMBL3678128;1
Cc1c(C)n(Cc2ccc(-c3ccccc3)cc2)c2ccc(C(=O)NCc3ccc(Cl)cc3C(F)(F)F)cc12;CHEMBL3695888;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cncc(C4CC4)c3)cc12;CHEMBL3699403;1
CCC(NC(=O)c1ccc2c(c1)c(C)c(C)n2Cc1ccc(-c2ccccc2C#N)cc1)c1ccccc1;CHEMBL3695787;1
COc1cccc(C(F)(F)F)c1C(=O)c1nc(-c2ccc(C(=O)O)cc2F)c2n1CCCC2;CHEMBL3596278;0
Cc1oc(-c2ccccc2)nc1CCOc1ccc(CC(OCC2CC2)C(=O)O)c2sccc12;CHEMBL484001;1
CCCc1cc(Oc2ccc(Cl)c(C)c2)ccc1OCCCOc1cccc(-c2sc(=O)[nH]c2O)c1;CHEMBL328615;1
O=C(O)c1ccc(OCc2c(-c3c(Cl)cccc3C(F)(F)F)noc2-c2ccc[nH]2)cc1;CHEMBL5178739;0
Cc1cc2nc(-c3ccc(NC(=O)c4cc([N+](=O)[O-])ccc4Cl)cc3)oc2cc1C;CHEMBL5184027;1
CCCc1cc2cc(NC(=O)C(CC)c3ccccc3)ccc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;CHEMBL601222;1
Cc1c(C)n(Cc2cccc(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3678116;1
Cc1c(C)n(Cc2ccc(OC(C)C(=O)O)cc2)c2ccc(C(=O)NC(C)c3cccc(C(C)C)c3)cc12;CHEMBL3678122;1
Cc1c(C)n(Cc2ccc(C3(C(=O)O)CC3)cc2)c2ccc(C(=O)NC(C)c3ccc(C(C)C)cc3)cc12;CHEMBL3678138;1
Cc1c(C)n(Cc2cccc(OC(C)C(=O)O)c2)c2ccc(C(=O)NC(C)c3cccc(C(C)(C)C)c3)cc12;CHEMBL3678150;1
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2ccc(Cl)cc2)cc1O;CHEMBL2031953;1
CC(C)=CCCC(C)=CCc1c(O)cc(C=Cc2ccc(C=O)cc2)cc1O;CHEMBL2031954;1
Cc1c(C)n(Cc2ccc(-c3ccccc3C(=O)O)cc2)c2ccc(C(=O)NCc3ccc(F)cc3)cc12;CHEMBL3695814;1
Cc1ccc(-n2c(SCC(=O)Nc3ccc(S(=O)(=O)NC(=O)NC4CCCCC4)cc3)nc3ccccc3c2=O)cc1;CHEMBL4085687;1
CCCCNC(=O)NS(=O)(=O)c1ccc(NC(=O)Cn2c(CC)nc3ccccc3c2=O)cc1;CHEMBL4080597;1
